Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
7501011158320,Cheetos Flamin Hot 27g,$0.00,$6.00,$0.00,4,0,Tienda
7501011167452,Cheetos Poffs Chicos,$4.00,$5.00,$0.00,2,0,Tienda
7501393200594,Chetos,$6.50,$8.00,$0.00,2,0,Cariocas
7501011143777,Chetos Bolitas,$0.00,$7.00,$0.00,5,0,Sabritas
7501011162150,Chetos Bolitas Chicos,$4.00,$5.00,$0.00,1,0,Tienda
7501011143852,Chetos Colmillos,$0.00,$6.00,$0.00,0,0,Sabritas
7501011165717,Chetos Colmillos,$0.00,$7.00,$0.00,4,0,Tienda
7501011158009,Chetos Colmillos Chicos,$4.00,$5.00,$0.00,4,0,Tienda
7501011179301,Chetos Nacho,$0.00,$7.00,$0.00,8,0,Sabritas
7501011143999,Chetos Nachos,$0.00,$7.00,$0.00,0,0,Sabritas
7501011143791,Chetos Poffs,$0.00,$7.00,$0.00,8,0,Sabritas
7501011133181,Chetos Shoot,$0.00,$4.00,$0.00,0,0,Sabritas
7501011149502,Chetos Toings,$0.00,$6.00,$0.00,0,0,Sabritas
7501011143586,Chetos Torciditos,$5.00,$7.00,$0.00,35,0,Sabritas
7501011130975,Chetos Torciditos 150g,$15.00,$22.00,$0.00,1,0,Tienda
7501011161207,Chetos Torciditos Chicos,$5.00,$6.00,$0.00,2,0,Tienda
7501011158016,Chetos Torciditos Chicos,$5.00,$6.00,$0.00,9,0,Tienda
7501011179325,Chetos Torciditoss,$0.00,$7.00,$0.00,17,0,Sabritas
7501011179288,Chetos flamin,$0.00,$7.00,$0.00,7,0,Sabritas
7501017005314,Chicharo La Costea 220g,$5.00,$6.50,$0.00,4,0,Tienda
CHICHARRON,Chicharron,$17.00,$25.00,$0.00,N/A,0,Tienda
7501393200761,Chicharron  Riki Cuadros,$6.50,$8.00,$0.00,0,0,Cariocas
7501393200617,Chicharron Aztek 45g,$6.50,$8.00,$0.00,2,0,Cariocas
7501393200785,Chicharron Gotitas,$6.50,$8.00,$0.00,2,0,Cariocas
7501011151079,Chicharron Sabritas Chico,$7.00,$9.00,$0.00,1,0,Sabritas
75045616,Chicle,$1.00,$1.50,$0.00,23,0,Dulces
7501056903947,Chicle Tri8dent Xtra Care,$0.00,$7.00,$0.00,5,0,Tienda
75022952,Chicles Canels 4s,$0.00,$0.50,$0.00,30,0,Dulces
75022990,Chiclests Canels Verde,$0.00,$0.50,$0.00,30,0,Dulces
CHILE ANCHO,Chile Ancho,$120.00,$156.00,$0.00,3.9,0,Tienda
314,Chile Ancho 1k,$0.00,$100.00,$0.00,N/A,0,Tienda
338,Chile Ancho 250g,$0.00,$25.00,$0.00,N/A,0,Tienda
321,Chile Ancho 500g,$0.00,$50.00,$0.00,N/A,0,Tienda
7501017005031,Chile Chipotle 220g,$14.00,$16.00,$14.50,22,0,Tienda
CHILE DE ARBOL,Chile De Arbol,$78.00,$105.00,$0.00,N/A,0,Tienda
277,Chile De Arbol 250g,$0.00,$30.00,$0.00,N/A,0,Tienda
260,Chile De Arbol 500g,$0.00,$50.00,$0.00,N/A,0,Tienda
253,Chile De Arbol Ik,$0.00,$100.00,$0.00,N/A,0,Tienda
291,Chile Guajillo,$0.00,$50.00,$0.00,N/A,0,Tienda
CHILE GUAJILLO,Chile Guajillo,$69.50,$104.00,$104.00,N/A,0,Tienda
284,Chile Guajillo 1k,$0.00,$100.00,$0.00,N/A,0,Tienda
307,Chile Guajillo 250g,$0.00,$25.00,$0.00,N/A,0,Tienda
246,Chile Pasilla,$0.00,$30.00,$0.00,N/A,0,Tienda
CHILE PASILLA,Chile Pasilla,$70.00,$105.00,$0.00,N/A,0,Tienda
239,Chile Pasilla 500g,$0.00,$60.00,$0.00,N/A,0,Tienda
222,Chile Pasilla Ik,$0.00,$120.00,$0.00,N/A,0,Tienda
369,Chile Verde,$0.00,$7.50,$0.00,N/A,0,Verdura
CHILE VERDE,Chile Verde,$21.00,$27.00,$0.00,N/A,0,Tienda
352,Chile Verde 500g,$0.00,$13.00,$0.00,N/A,0,Verdura
345,Chile Verde Ik,$0.00,$26.00,$0.00,N/A,0,Verdura
7501023314028,Chiles Largos,$14.00,$17.00,$17.00,7,0,Tienda
7501058743107,Chinola Nugget Blanco 60m,$0.00,$10.50,$0.00,12,0,Tienda
7501058743145,Chinola Nugget Cafe 60ml,$0.00,$10.50,$0.00,11,0,Tienda
7501058743121,Chinola Nugget Negra,$7.00,$10.00,$10.00,23,0,Tienda
7501023318057,Chipotle San Marcos,$5.00,$7.00,$7.00,18,0,Tienda
7501000264834,Chipotles,$5.00,$8.00,$0.00,2,0,Barcel
7501023318088,Chipotles,$0.00,$14.00,$0.00,10,0,Tienda
7501017006021,Chipotles Adobados 105g,$7.00,$8.00,$8.00,35,0,Tienda
7501023318040,Chipotles San Marcos,$13.00,$15.50,$15.50,14,0,Tienda
7501000266234,Chips  Jalapeo 170g,$0.00,$30.00,$0.00,0,0,Barcel
757528001889,Chips 170gr,$0.00,$30.00,$0.00,1,0,Barcel
7501000260676,Chips Adobadas,$7.00,$12.00,$0.00,4,0,Barcel
7506306400115,Chips Ahoy,$0.00,$34.50,$0.00,0,0,Holanda
7501000266203,Chips CSal 170g,$0.00,$34.00,$0.00,1,0,Barcel
757528024932,Chips Chipotle Limon 46g,$0.00,$10.00,$0.00,3,0,- Sin Departamento -
757528001872,Chips Fuego,$7.00,$10.00,$0.00,7,0,Barcel
757528027148,Chips Fuego,$8.00,$12.00,$0.00,7,0,Barcel
7501000266333,Chips Jalapeo,$7.00,$10.00,$0.00,8,0,Barcel
757528027117,Chips Jalapeño,$0.00,$12.00,$0.00,11,0,- Sin Departamento -
757528021917,Chips Limon,$0.00,$10.00,$0.00,2,0,Barcel
757528021955,Chips Limon 100g,$0.00,$20.00,$0.00,0,0,Barcel
7501000260669,Chips Sal,$7.00,$10.00,$0.00,3,0,Barcel
757528027100,Chips Sal,$0.00,$12.00,$0.00,3,0,Barcel
7501030490395,Choco Chispas,$13.00,$17.00,$0.00,0,0,Marinela
7501000657797,Choco Chokis 84g,$0.00,$12.00,$0.00,1,0,Gamesa
7501008007242,Choco Crispis 500g,$0.00,$45.00,$0.00,0,0,Tienda
7501030459415,Choco Donas 66g,$0.00,$6.00,$0.00,0,0,Bimbo
7501067751308,Choco Gronchi 30g,$0.00,$3.50,$0.00,0,0,Tienda
7506205802157,Choco Milk 400g,$35.50,$42.50,$0.00,1,0,Tienda
75002275,Choco Roles 67g,$7.50,$12.00,$0.00,3,0,Marinela
7501030461173,Choco Roles Moras Salvajes 80g,$0.00,$12.00,$0.00,0,0,Marinela
75018047,Choco mazapan,$2.00,$3.00,$0.00,45,0,Dulces
7501030490401,Chocochispas 170g,$9.50,$12.00,$0.00,2,0,Marinela
7501030490418,Chocochispas 80g,$5.50,$7.00,$0.00,4,0,Marinela
7501001656454,Chocolate Abue 90gRedond,$7.50,$12.00,$0.00,17,0,Nestle
25046150137,Chocolate Bocadin,$0.00,$1.50,$0.00,17,0,Dulces
7501059209398,Chocolate Larin De Nuez,$5.00,$8.00,$0.00,9,0,- Sin Departamento -
7501059289239,Chocolate Morelia,$0.00,$10.00,$0.00,2,0,Tienda
7501059277366,Chocolate Morelia 175g,$0.00,$10.00,$0.00,14,0,Tienda
CHOCOLATE TEENS,Chocolates Teens,$0.00,$2.50,$0.00,38,0,Tienda
7506205802355,Chocomilk Sobresito,$0.00,$4.00,$0.00,71,0,Tienda
7501000635306,Chokis 63gms,$6.00,$10.00,$0.00,1,0,Gamesa
7500478002344,Chokis Black,$0.00,$12.00,$0.00,0,0,Gamesa
7501000636495,Chokis Brawni,$0.00,$9.00,$0.00,3,0,Tienda
7501000604685,Chokis Chokomax,$0.00,$12.00,$0.00,1,0,Gamesa
7501000629497,Chokis Paketon,$0.00,$19.00,$0.00,1,0,Gamesa
7501000649402,Chokis Volcan,$0.00,$9.00,$0.00,0,0,Gamesa
7501011145764,Churruais Flama,$0.00,$7.00,$0.00,0,0,Sabritas
7501011132283,Churrumais Chicos,$4.00,$7.00,$0.00,2,0,Sabritas
7501055310920,Ciel,$0.00,$4.00,$0.00,0,0,Refresco
7501055313006,Ciel 10l,$20.00,$23.00,$0.00,0,0,Refresco
7501055308675,Ciel 1l,$7.00,$9.00,$0.00,48,0,Agua
75001322,Cig Marlboro Rojos,$44.00,$48.00,$0.00,7,0,Tienda
75022907,CigDelicCFiltro C14 P,$32.00,$35.00,$0.00,5,0,Tienda
CIGARRO,Cigarro,$0.00,$4.00,$0.00,N/A,0,Tienda
CIGARROS,Cigarros,$0.00,$3.50,$0.00,N/A,0,Tienda
8308315,Cigarros Camel,$42.00,$48.00,$0.00,5,0,Tienda
75000608,Cloralex 500ml,$5.00,$6.00,$6.00,54,0,Detergentes
75000615,Cloralex 950ml,$7.00,$10.00,$10.00,5,0,Detergentes
7501025412401,Cloralex Poder Vinagre 1 L,$17.50,$23.00,$0.00,15,0,Detergentes
75019907,Clorets 2s Yerbabuen,$0.00,$2.00,$0.00,0,0,- Sin Departamento -
75051884,Clorets 4,$0.00,$2.00,$0.00,22,0,Dulces
7501025405311,Cloro 1 L,$7.50,$10.00,$0.00,13,0,Detergentes
7501071900112,Clorox 460ml,$4.00,$6.00,$5.50,68,0,Detergentes
7501071900129,Clorox 930ml,$7.50,$10.00,$10.00,19,0,Detergentes
7501071902611,Clorox Desengrasante,$10.00,$13.00,$13.00,19,0,Detergentes
7501071901645,Clorox Pastilla,$38.00,$45.50,$44.00,0,0,Tienda
7501071902086,Clorox Ropa Color 930ml,$15.00,$18.00,$0.00,9,0,Detergentes
7501055305247,Coca Cola 2.5 Lt,$22.00,$23.00,$0.00,6,0,Refresco
7501055354672,Coca Cola 235ml,$0.00,$6.50,$0.00,0,0,Refresco
7501055355310,Coca Cola 250 Ml,$0.00,$6.00,$0.00,8,0,Refresco
7501055341344,Coca Cola 355 Ml,$0.00,$8.00,$0.00,5,0,Refresco
7501055304745,Coca Cola 3L Desechable,$25.00,$33.00,$0.00,0,0,Refresco
7501055313068,Coca Cola 3l Retornable,$0.00,$26.00,$0.00,2,0,Refresco
7501055302451,Coca Cola De 1lt,$13.00,$13.00,$0.00,4,0,Refresco
75009809,Coca Cola De 500Ml,$0.00,$10.00,$0.00,0,0,Refresco
7501055300075,Coca Cola Lata,$0.00,$9.00,$0.00,1,0,- Sin Departamento -
7501055300952,Coca Cola Vidrio 12,$11.00,$15.00,$0.00,0,0,Refresco
7501055310227,Coca Ret 25 Litros,$18.00,$22.00,$0.00,2,0,Refresco
7501055328390,Coca Sin Azucar 355ml,$0.00,$8.00,$0.00,4,0,Refresco
75034917,Coca-Cola 200ml,$3.00,$4.00,$0.00,17,0,Refresco
7501055346622,Coca-Cola 300ml,$4.50,$5.00,$0.00,8,0,Refresco
75004699,CocaCola 1/2 Litro Ret,$7.00,$8.00,$0.00,12,0,Refresco
75007614,CocaCola 600 ml,$9.00,$11.00,$0.00,6,0,Refresco
735257001516,Coco,$7.50,$10.00,$0.00,4,0,Tienda
7501058619228,Coffe Mate 160,$21.00,$25.00,$0.00,1,0,Tienda
7501058611383,Coffe Mate 34g,$4.00,$6.00,$0.00,10,0,Tienda
7501058619211,Coffe Mate 400g,$38.00,$45.00,$0.00,2,0,Tienda
7501059235038,Coffee Mate 311g,$33.00,$39.50,$38.00,2,0,Tienda
7501059235045,Coffee-Mate 170gms,$19.00,$25.00,$0.00,1,0,- Sin Departamento -
7501000112203,Colchones Bimbo 130g,$8.00,$10.00,$0.00,1,0,Bimbo
COLGATE EX BLANCURA,Colgate triple accion 50ml,$0.00,$10.00,$0.00,6,0,Tienda
7503009095693,Colosseo,$0.00,$100.00,$0.00,0,0,Tienda
7501000132706,Conchas Bimbo Chocol,$11.50,$12.00,$0.00,0,0,Bimbo
7501005180658,Consome 100gms,$15.00,$19.00,$17.00,5,0,Tienda
7501065060600,Contac Ultra Sobre C,$0.00,$6.00,$0.00,0,0,Tienda
7501008000694,Corn Flakes 560g,$34.00,$44.00,$44.00,5,0,Tienda
7501059284807,Corn Flakes 620g,$0.00,$35.00,$0.00,0,0,- Sin Departamento -
7506306414471,Corneto,$0.00,$20.00,$0.00,0,0,Holanda
7501130930449,Corneto Chocollage,$0.00,$20.00,$0.00,6,0,Holanda
7501130934003,Corneto Vaso,$0.00,$20.00,$0.00,0,0,Holanda
7501064193859,Corona Lata,$14.00,$16.50,$0.00,0,0,vino
7501064194962,Corona Light,$0.00,$13.00,$0.00,15,0,Corona
7501000612543,Crakets 95g,$5.00,$9.00,$0.00,7,0,Gamesa
719886120022,Crayon Fresa 32g,$3.00,$4.00,$0.00,9,0,Dulces
7501055909537,Crema Alpra 450g,$0.00,$21.00,$0.00,0,0,Alpura
7501055903931,Crema Alpura,$0.00,$21.00,$0.00,0,0,lacteos y embutidos
7501055909520,Crema Alpura 200ml,$9.00,$11.50,$11.00,14,0,Alpura
7501055909421,Crema Alpura 450g,$0.00,$25.50,$0.00,8,0,- Sin Departamento -
7501055900336,Crema Alpura 450ml,$0.00,$25.50,$0.00,7,0,Alpura
7501055905676,Crema Alpura Deslactosada,$0.00,$20.00,$0.00,1,0,Tienda
7501022104217,Crema Conchs Nacar,$30.00,$39.00,$0.00,1,0,Tienda
7509546009179,Crema Dental 75mlColgate,$16.00,$20.00,$0.00,8,0,Tienda
7509546000985,Crema Dental Triple A75m,$10.00,$15.00,$0.00,7,0,Tienda
75010690,Crema Hinds,$8.50,$11.00,$0.00,2,0,Farmacia
75018795,Crema Hinds,$8.50,$11.00,$0.00,7,0,Farmacia
75010416,Crema Hinds Inspiracion,$8.50,$11.00,$0.00,0,0,Farmacia
7501056325442,Crema Ponds S 50g,$0.00,$26.00,$0.00,1,0,Tienda
7501000612161,Cremas De Nieve 185g,$0.00,$18.00,$0.00,2,0,Tienda
7501000612130,Cremas de Nieve 185g,$0.00,$17.00,$0.00,1,0,Tienda
7501000612147,Cremas de Nieve 185g,$0.00,$18.00,$0.00,1,0,Tienda
7501000606566,Cremax De Nieve Chocolate,$0.00,$10.00,$0.00,1,0,Gamesa
7501000606580,Cremax De Nieve Fresa,$0.00,$10.00,$0.00,4,0,Gamesa
7501000606573,Cremax De Nieve Vainilla,$0.00,$10.00,$0.00,0,0,Tienda
75024635,Cremino,$0.00,$2.00,$0.00,24,0,Tienda
CROKETAS,Croketas,$0.00,$17.00,$0.00,11.07,0,Tienda
7501011142299,Crujitos,$0.00,$8.00,$0.00,3,0,Sabritas
7501011133426,Crujitos,$6.00,$7.00,$0.00,13,0,Sabritas
752216085028,Cuchara,$5.00,$6.00,$0.00,N/A,0,Tienda
7501431248038,Cuchara Grande,$0.00,$8.00,$0.00,N/A,0,Tienda
752216085073,Cuchara Sopera,$7.00,$8.50,$8.00,19,0,Tienda
7507431242038,Cuchara Sopera 25 Pz,$0.00,$7.00,$0.00,50,0,Tienda
759686542488,Cupido Luminoso Vero,$0.00,$2.00,$0.00,5,0,Tienda
7501032396275,DANUP FRESA,$0.00,$7.50,$0.00,9,0,- Sin Departamento -
7501032396305,DANUP Q-KIS,$0.00,$7.50,$0.00,5,0,- Sin Departamento -
75042813,Danette Cajeta,$0.00,$4.00,$0.00,0,0,Danone
75030896,Danette Chocolate 100g,$0.00,$5.00,$0.00,0,0,Danone
75036393,Danette Fresa 100g,$0.00,$5.00,$0.00,0,0,Danone
75036409,Danette Vainilla 100g,$0.00,$5.00,$0.00,1,0,Danone
7501032395315,Danone,$0.00,$3.50,$0.00,1,0,Danone
7501032332013,Danone Bick Pack,$0.00,$7.50,$0.00,3,0,Danone
7501032332020,Danone Bick Zucaritas,$0.00,$7.50,$0.00,2,0,Danone
7501032332754,Danone Durazno,$5.00,$7.00,$0.00,4,0,Danone
7501032396404,Danone Durazno,$0.00,$7.50,$0.00,4,0,Danone
7501032396398,Danone Fresa,$0.00,$7.50,$0.00,1,0,Danone
7501032332761,Danone Manzana,$0.00,$6.00,$0.00,1,0,Tienda
7501032396411,Danone Manzana,$0.00,$7.50,$0.00,4,0,Danone
7501032395230,Danone Mix,$0.00,$7.50,$0.00,5,0,Danone
7501032340018,Danonino 45g Fresa,$0.00,$3.50,$0.00,0,0,Danone
75020613,Danonino Batible Fre,$2.50,$3.00,$0.00,4,0,Danone
7501032395551,Danonino Batido,$4.00,$5.00,$0.00,7,0,Danone
7501032340995,Danonino De 170G,$4.50,$6.00,$0.00,0,0,Danone
7501032397609,Danonino De Fresa,$0.00,$3.50,$0.00,4,0,Danone
7501032335052,Danonino Grande,$0.00,$5.50,$0.00,0,0,Danone
7501032397418,Danonino Mango,$0.00,$5.50,$0.00,0,0,Danone
7501032395537,Danonino Maxi,$2.00,$3.00,$0.00,6,0,Danone
7501032397661,Danop Fresa,$0.00,$7.50,$0.00,0,0,Danone
7501032334970,Danup 495g Fresa,$8.50,$13.00,$0.00,0,0,Danone
7501032396282,Danup Piña Coco,$0.00,$7.50,$0.00,0,0,Danone
7501032334703,Danup Piñacoco 250Gr,$6.00,$7.50,$0.00,1,0,Danone
7501030468097,Decanelas,$0.00,$8.00,$0.00,0,0,Marinela
7501030487999,Decanelas 83g,$0.00,$8.00,$0.00,0,0,Tienda
7501055304653,Delaware 600ml,$0.00,$9.00,$0.00,5,0,- Sin Departamento -
75037048,Delicados,$0.00,$30.00,$0.00,0,0,vino
75047092,Delicados 24´s,$0.00,$40.00,$0.00,11,0,Tienda
7501030463740,Delicias 130g,$0.00,$10.00,$0.00,2,0,Marinela
7501000635245,Delicias 145g,$0.00,$10.00,$0.00,1,0,Gamesa
7501000629169,Delicias 215g,$0.00,$13.00,$0.00,2,0,Tienda
7501030463733,Deliciosas,$0.00,$15.00,$0.00,0,0,- Sin Departamento -
7501030490449,Deliciosas 180g,$9.50,$12.00,$0.00,0,0,Marinela
7501030490432,Deliciosas 300g,$13.00,$17.00,$0.00,0,0,Marinela
7501030490463,Deliciosas 75g,$5.50,$7.00,$0.00,2,0,Marinela
7501030463719,Deliciosas Choco Chipas 230g},$13.00,$15.00,$0.00,0,0,Marinela
7501030474296,Deliciosas Coco 130g,$0.00,$12.00,$0.00,1,0,Tienda
7501030463726,Delisiosas Choco Chispas 130g,$0.00,$10.00,$0.00,1,0,Tienda
7502241124543,Derma Care Guante De Latex 7- 7 1/2,$12.00,$16.00,$0.00,8,0,Tienda
7502241125649,Derma Care Guante De Latex 8- 8 1/2,$12.00,$16.00,$0.00,1,0,Tienda
7502241124529,Derma Care Guante De Latex Ch,$12.00,$16.00,$0.00,1,0,- Sin Departamento -
7791293016566,Desod Axe 160ml,$0.00,$39.00,$0.00,0,0,Tienda
7791293023182,Desod Axe Aerosol 160ml,$0.00,$39.00,$0.00,1,0,Tienda
7791293018980,Desod Axe Aerosol 160ml,$0.00,$39.00,$0.00,1,0,Tienda
7791293020280,Desod Axe Aerosol 160ml,$0.00,$55.00,$0.00,1,0,Tienda
7791293006406,Desod Axe Aerosol 160ml,$0.00,$55.00,$0.00,1,0,Tienda
7791293995755,Desod Axe Aerosol 160ml,$0.00,$55.00,$0.00,2,0,Tienda
78009233,DesodAxe Barra Cab54g,$0.00,$40.00,$0.00,1,0,Tienda
7791293127767,DesodAxe Spray 160ml,$0.00,$55.00,$0.00,1,0,Tienda
7791293028187,DesodAxe Spray Fusi160m,$0.00,$55.00,$0.00,1,0,Tienda
7791293884592,DesodRexona Spray 175 Ml,$0.00,$45.00,$0.00,2,0,Tienda
7791293999470,DesodRexona Spray 175ml,$0.00,$45.00,$0.00,2,0,Tienda
7509546018935,Det Axion 900,$18.00,$24.00,$24.00,5,0,Detergentes
7501030491200,Dnas Tubo,$11.00,$15.00,$0.00,0,0,Bimbo
7501045401430,Dolores Atun Agua,$10.00,$13.00,$0.00,98,0,Tienda
7501003694294,Don Pedro Clasico 1lt,$132.00,$165.00,$0.00,1,0,vino
7501030469544,Donas,$0.00,$10.00,$0.00,0,0,Bimbo
7501030474227,Donas 6pz,$0.00,$13.00,$0.00,0,0,Bimbo
7501000112500,Donas Bimbo 105g,$8.00,$10.00,$0.00,3,0,Bimbo
7501030462958,Donas Glaceadas,$0.00,$6.00,$0.00,1,0,Bimbo
7501030463405,Donas Mi,$0.00,$12.00,$0.00,0,0,Bimbo
7501000112425,Donitas Bimbo Espolvorea,$0.00,$12.00,$0.00,1,0,Bimbo
7501011149823,Doritos,$0.00,$8.00,$0.00,0,0,Sabritas
7501011155046,Doritos 3D,$0.00,$10.00,$0.00,5,0,Sabritas
7501011163706,Doritos 3D Nacho A Chico,$0.00,$9.00,$0.00,0,0,Sabritas
7501011100718,Doritos Dinamita,$0.00,$8.00,$0.00,0,0,Sabritas
7501011123595,Doritos Enchilado I Chic,$6.50,$10.00,$0.00,5,0,Sabritas
7501011130272,Doritos Flamin Hot L,$6.50,$10.00,$0.00,4,0,Sabritas
7501011149809,Doritos Hardcore,$0.00,$8.00,$0.00,0,0,Sabritas
7501011144514,Doritos Hardoor,$0.00,$8.00,$0.00,4,0,Tienda
7501011118966,Doritos Infierno 58g,$6.50,$8.00,$0.00,6,0,Sabritas
7501011131064,Doritos Nacho 155g,$0.00,$23.00,$0.00,1,0,Sabritas
7501011123588,Doritos Nacho Atrevido Ch,$6.50,$10.00,$0.00,22,0,Sabritas
7501011123380,Doritos Pizza Intensa Ch,$6.50,$10.00,$0.00,4,0,Sabritas
7501011123878,Doritos incgnita Chicos,$6.50,$10.00,$0.00,7,0,Sabritas
78928503,Dove,$0.00,$32.50,$0.00,0,0,Tienda
78924482,Dove,$25.00,$32.50,$0.00,0,0,Tienda
78924468,Dove,$25.00,$32.50,$0.00,0,0,Tienda
7506174502812,Dove Min Lata,$44.00,$57.00,$0.00,0,0,Tienda
7501001155834,Downy 450ml,$0.00,$12.00,$0.00,3,0,Detergentes
7501001109172,Downy 850ml Elegance,$17.00,$21.50,$0.00,4,0,Detergentes
7501065906472,Downy 850ml Tango,$0.00,$21.50,$0.00,2,0,Detergentes
7506195175798,Downy Azul,$14.00,$18.00,$18.00,0,0,Detergentes
7501001351663,Downy Libre Enj850ml,$16.00,$20.00,$20.00,4,0,Detergentes
7501001155841,Downy Libre Enj850ml,$15.50,$18.50,$18.50,21,0,Detergentes
7590002040003,Downy Libre Enjuage 850ml,$15.50,$18.50,$0.00,3,0,Tienda
7506309802688,Downy Naturals 800ml,$13.00,$17.00,$0.00,12,0,Detergentes
7506195159545,Downy Rosa,$0.00,$21.50,$0.00,3,0,Detergentes
7506309864624,Downy Stopables,$52.00,$68.00,$68.00,0,0,Tienda
7506309864631,Downy stopables,$52.00,$68.00,$68.00,0,0,Tienda
724869044448,Drums,$1.50,$3.00,$0.00,0,0,- Sin Departamento -
840004099873,Dulce Angri Birds,$4.00,$5.00,$0.00,10,0,Dulces
840004098685,Dulce L Angri Birds,$3.50,$4.50,$0.00,11,0,Dulces
7501030471783,Duo Canelitas Polvorones,$0.00,$10.00,$0.00,0,0,- Sin Departamento -
7501055901555,Durazno,$0.00,$7.00,$0.00,0,0,Alpura
7501728028114,Duraznos En Almibar,$22.00,$28.00,$28.00,0,0,Tienda
823703800018,Duraznos En Almibar Maxima,$26.00,$33.50,$0.00,8,0,Tienda
2526719,Duvalin,$1.00,$2.00,$2.00,0,0,Dulces
2520609,Duvalin,$0.00,$2.50,$0.00,11,0,Tienda
7501025423827,Eficaz Pinol,$0.00,$28.00,$0.00,0,0,Detergentes
7506192503358,Ego Gel,$0.00,$10.00,$0.00,0,0,Tienda
7501017005321,Elote Costea 220g,$7.00,$9.50,$8.00,25,0,Tienda
7501017004515,Elote Dorado 410g,$9.00,$14.00,$15.00,28,0,Tienda
759686661684,Elote Vero 16g,$0.00,$1.50,$0.00,11,0,Tienda
7501000626502,Emperador  Vainilla101g,$7.00,$10.00,$0.00,1,0,Gamesa
7501000626489,Emperador Chocolate101g,$7.00,$10.00,$0.00,5,0,Gamesa
7501000626540,Emperador Combinado,$0.00,$10.00,$0.00,3,0,Tienda
7501000626526,Emperador NUEZ,$7.00,$10.00,$0.00,0,0,Gamesa
7500478002573,Emperador Nocturno 101g,$0.00,$10.00,$0.00,0,0,Gamesa
7501000634330,Emperador Paqueton,$0.00,$19.00,$0.00,1,0,Gamesa
7501000626557,Emperador Piruetas 101g,$7.00,$10.00,$0.00,3,0,Gamesa
7501000601776,Emperador Senzo,$7.00,$10.00,$0.00,0,0,Gamesa
7501000656349,Emperador Zentro,$0.00,$10.00,$0.00,0,0,- Sin Departamento -
70330617285,Encendedor,$0.00,$15.00,$0.00,0,0,- Sin Departamento -
3086123397835,Encendedor,$0.00,$12.00,$0.00,0,0,Tienda
70330905191,Encendedor Bic,$0.00,$10.00,$0.00,5,0,Tienda
7501003124340,Ensalada De Legumbre,$9.00,$11.00,$0.00,22,0,Tienda
7501017005345,Ensalada De Verduras,$5.50,$7.00,$7.00,17,0,Tienda
7501017004157,Ensalada La Costeña410g,$9.00,$12.00,$12.00,6,0,Tienda
7501025414207,Ensueo 850 Ml Fresca Ar,$0.00,$15.00,$0.00,2,0,Tienda
7501025414030,Ensueo 850ml Fresco,$12.50,$15.00,$0.00,2,0,Detergentes
7501025414108,Ensueo 850ml Sens,$0.00,$15.00,$0.00,20,0,Tienda
7501025414153,Ensueo Bebe 850ml,$12.50,$15.00,$0.00,0,0,Detergentes
ESCOBA,Escoba,$0.00,$20.00,$0.00,2,0,Tienda
7502237250126,Escoba Abanico,$0.00,$36.00,$0.00,0,0,Tienda
7502237250096,Escoba Mediana,$0.00,$27.50,$0.00,3,0,Tienda
7501006713350,Escudo Aloe,$0.00,$13.00,$0.00,2,0,Tienda
7501006713367,Escudo Antibacterial 180g,$0.00,$13.00,$0.00,7,0,- Sin Departamento -
7506195102510,Escudo Avena 180g,$0.00,$13.00,$0.00,8,0,Tienda
7501006713336,Escudo Manzanilla,$0.00,$13.00,$0.00,3,0,- Sin Departamento -
7501006713343,Escudo Vitamina E 180g,$0.00,$13.00,$0.00,3,0,Tienda
75001162,Fabuloso 500 ml,$9.00,$10.50,$10.00,30,0,Tienda
7509546006437,Fabuloso Bebe 1 Lt,$0.00,$17.00,$0.00,2,0,Tienda
7509546051956,Fabuloso Cloro 1 L,$14.50,$17.50,$17.50,14,0,Detergentes
7509546008202,Fabuloso Energia Nara 1l,$14.50,$17.50,$17.50,6,0,Detergentes
7501035910096,Fabuloso Fresco Amanecer 1l,$15.00,$17.50,$17.00,11,0,Detergentes
7501035906464,Fabuloso Fresco Amanecer 500ml,$9.00,$10.50,$0.00,33,0,Tienda
7501035910034,Fabuloso Lavanda 1 Lt,$15.00,$17.50,$0.00,8,0,Detergentes
7509546068046,Fabuloso Limpieza Total 1l,$14.50,$17.50,$0.00,0,0,Detergentes
7501035910041,Fabuloso Mar Fresco 1l,$15.00,$17.50,$0.00,9,0,- Sin Departamento -
75001186,Fabuloso Mar Fresco 500ml,$9.00,$10.50,$10.00,23,0,Detergentes
7509546032634,Fabuloso OXY 1 L,$0.00,$17.50,$0.00,5,0,Detergentes
7509546032658,Fabuloso OXY 1 L,$0.00,$17.50,$0.00,7,0,Detergentes
7509546041803,Fabuloso OXY 1 L,$0.00,$20.00,$0.00,23,0,Tienda
7509546008295,Fabuloso Pasion Frutal 1 L,$14.50,$17.50,$17.50,6,0,Detergentes
7501055349845,Fanta,$0.00,$5.00,$0.00,0,0,Refresco
7501055321889,Fanta 25l Limon  P,$0.00,$17.00,$0.00,1,0,Tienda
7501055316175,Fanta 25l Mandarina,$0.00,$18.00,$0.00,5,0,Tienda
7501055316182,Fanta 25l Pia  Pr,$0.00,$18.00,$0.00,3,0,Tienda
7501055316731,Fanta 25l Tutifrut,$0.00,$17.00,$0.00,2,0,Tienda
